bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,timestamp,bytes_per_packet,packets_per_second
546895.4895241738,573.99976015208,9.650975762975028,53755,443,0.0038928196454404195,TCP,2025-11-27 21:45:00,946.7623186314927,66.43383277015981
449201.5156070884,871.4877514611117,72.06426576393054,21333,3306,0.04985810496061514,HTTPS,2025-11-27 21:46:00,478.35477175563716,11.865676341340038
519244.52361037757,463.3998458552596,8.334430500889148,36802,22,0.07627883317834601,SSH,2025-11-27 21:47:00,1177.4862447702135,49.25401058692078
427241.8133886297,84.19958424985452,61.32392769057884,7328,80,0.022656240250385404,HTTP,2025-11-27 21:48:00,5897.494006612582,1.662561208799723
350838.6937911711,393.7914366541025,19.803279889482084,49836,8080,0.08644010849047738,HTTPS,2025-11-27 21:49:00,868.5538532016199,16.821841876644793
510294.87086233153,46.739547898682645,10.965417975225034,52018,443,0.06623153682530807,TCP,2025-11-27 21:50:00,11479.490635293205,3.4744854177434625
557196.0230122491,1410.5709125573126,44.38636274236396,45858,21,0.027500202896103654,FTP,2025-11-27 21:51:00,402.4357587717163,35.18167073960231
495551.43105923996,1244.1241994827647,46.17237201031991,21760,80,0.05761980112813225,TCP,2025-11-27 21:52:00,366.7324590242362,27.36991763829697
494627.69392466004,758.5167273138252,22.72240259965713,38216,443,0.012463324152787971,HTTPS,2025-11-27 21:53:00,692.5533561023694,32.929034237595474
490831.808837827,411.5054178979248,10.850570562623858,42351,22,0.05681487840165291,SSH,2025-11-27 21:54:00,1210.7422027837517,35.83561430496779
580023.7099634722,661.8959990872693,44.536464051550055,3777,80,0.07321167725576881,HTTP,2025-11-27 21:55:00,862.0473627635088,16.498717234834793
526210.1818791965,1043.1229056412956,7.55854873147989,32556,443,0.024583114914969596,TCP,2025-11-27 21:56:00,497.2299405335718,150.07961769735607
618420.6041266216,795.3724703148921,42.75342702213217,2545,80,0.07144378275956788,HTTP,2025-11-27 21:57:00,833.0682407220198,20.92360607121194
385751.7074298705,1060.3169043098915,11.37601500436068,45801,22,0.05034762417286998,SSH,2025-11-27 21:58:00,382.065777396248,116.23125040121728
494186.33842459106,1276.5611682354374,57.42355199110602,25788,80,0.030235815033816664,TCP,2025-11-27 21:59:00,371.4067734555296,25.08764524509177
604301.8391959779,744.8791139048503,42.76993783762883,50287,80,0.018733888208208597,HTTP,2025-11-27 22:00:00,779.3301264874339,16.630747556711583
571148.3918282049,224.521222658679,30.112675814339383,44157,80,0.024069496057053788,HTTP,2025-11-27 22:01:00,3007.4065876767227,7.037014946778824
469526.70304549247,733.3716933031292,10.798995652188193,25230,22,0.01991987921219026,SSH,2025-11-27 22:02:00,750.3956695562703,64.9768195446328
404583.3444429289,1494.9006011877104,7.327663057250707,50868,3306,0.040984820112114254,SSH,2025-11-27 22:03:00,309.50133510371876,211.6890182273375
484306.35118032835,297.7120370768814,36.79278649865886,16199,3306,0.031110079108262165,TCP,2025-11-27 22:04:00,1528.2012311008823,8.695020105015056
288333.5047328792,515.8738816042746,13.003018421536632,53114,25,0.060700998904674945,HTTPS,2025-11-27 22:05:00,499.83552581643744,35.83481936966999
563235.3259433013,428.1583381077916,12.540711730312676,58647,8443,0.031341200381933755,TCP,2025-11-27 22:06:00,1416.8227991883725,35.87212941250307
497007.04101579473,1167.8891715635716,20.547179729267626,16056,22,0.04393083660939027,SSH,2025-11-27 22:07:00,460.41362834114386,54.05718702682285
516059.96015969454,1093.7087015147504,16.329763289958393,16830,8080,0.041986462313386735,TCP,2025-11-27 22:08:00,509.9014511810258,57.25411704625253
284062.8761351616,235.9502396123953,32.87656761035837,20050,443,0.02181350278148889,TCP,2025-11-27 22:09:00,1334.8828117929177,7.888072362426026
259364.87881969236,468.1491954778972,21.49845491584926,24626,5432,0.07352703975270557,FTP,2025-11-27 22:10:00,508.25939302907506,24.65673905186215
662236.4770239703,199.87681436648836,34.41567060173969,47500,3306,0.010981881063081836,HTTP,2025-11-27 22:11:00,2776.4343062431867,4.451042853602531
562442.6417290154,436.29968130547775,57.44646822755671,29328,53,0.042526794389740864,TCP,2025-11-27 22:12:00,1384.3093796601624,7.0670678310660815
625469.5396357141,266.1818786955773,40.84229009722509,2856,443,0.035406946032165196,HTTPS,2025-11-27 22:13:00,2015.9241104421355,6.143378465519348
351145.8699612685,1217.6842820852714,21.438229652563958,56512,8443,0.03564411659162559,TCP,2025-11-27 22:14:00,242.0410218799731,58.137278013103554
206311.69650466903,744.2684951643071,37.78760262878897,46442,22,0.01079464824008313,SSH,2025-11-27 22:15:00,281.65234221708556,21.767113468433124
434368.60490740516,500.8108048932308,30.023222213440416,17251,443,0.03715219971125404,TCP,2025-11-27 22:16:00,792.8631443072599,16.00448626956434
494377.3255077811,932.9633079786914,9.211847148225583,24977,443,0.029479736062606194,TCP,2025-11-27 22:17:00,577.3500594237489,98.93861230111833
426847.77930937614,1412.0840125401196,21.723379101766156,49061,8080,0.029692629468962915,TCP,2025-11-27 22:18:00,316.49329567934734,68.63535894823839
414882.9422130288,715.6460307816848,45.59202965727142,29204,5432,0.10724059140329283,SSH,2025-11-27 22:19:00,448.89487328137034,15.636308771531533
351099.5635286521,93.49607900243575,59.1978511511299,8194,443,0.09479806738486739,TCP,2025-11-27 22:20:00,3262.055179441242,1.7800409143325453
348379.59974865825,1463.4826696080656,16.134773377181972,65411,80,0.03356411784164322,HTTP,2025-11-27 22:21:00,239.60714254114882,95.27248259188349
378768.8911373022,27.419790707979587,25.362184495817075,5431,80,0.014255197167380395,HTTP,2025-11-27 22:22:00,13797.849476463394,0.9031908969804854
433692.17729863076,871.0249647599669,11.777774692411459,19605,5432,0.019703385833873245,HTTPS,2025-11-27 22:23:00,473.2472796911705,81.83939110475596
608866.4747684852,220.53055819033864,16.1471067838634,40122,80,0.032821503807713044,HTTP,2025-11-27 22:24:00,2955.383963811491,17.380424156897313
313981.77848191303,679.8262942835715,50.572728540874735,57050,8080,0.05713047846750024,HTTPS,2025-11-27 22:25:00,517.098717216235,12.389039206188091
522367.23040564364,510.0209625141987,27.67600475348953,3723,443,0.014582487737100287,HTTPS,2025-11-27 22:26:00,1175.6202402025028,17.691311027563643
533665.8853025829,954.9542874692131,9.130736425659006,6630,443,0.041722112791650875,HTTPS,2025-11-27 22:27:00,551.7513557355221,105.09609351876337
378101.3862165932,522.6767528404141,56.11132978162797,40776,80,0.07728725504089709,HTTP,2025-11-27 22:28:00,707.1068028424852,9.148661613074113
527147.6836024929,990.7054289627811,31.728944279560753,13620,443,0.061949811685448226,HTTPS,2025-11-27 22:29:00,487.5254380300236,34.77616265605129
360439.4080282892,599.0375639969463,27.638419100672678,2081,21,0.02574658009660788,FTP,2025-11-27 22:30:00,591.4753143094388,21.091408471453697
529711.1324653676,230.9775573141003,62.86153323097862,49393,443,0.008342666005196522,HTTPS,2025-11-27 22:31:00,2129.228459836297,3.8790800997794963
674885.4146378897,1067.5154189522557,65.87548121058562,5431,443,0.017718481028713047,HTTPS,2025-11-27 22:32:00,648.8923722848965,17.973446913014698
630271.3068379983,308.58269634262103,17.984351234098742,25349,80,0.026085835605289126,HTTP,2025-11-27 22:33:00,2152.232587358368,18.82899842189525
403360.40488468815,899.2737837309118,23.656666836677466,53817,443,0.030094858906173565,TCP,2025-11-27 22:34:00,396.703471250761,36.38756878111247
427456.07708199706,739.1420810417115,34.0556397123944,29517,443,0.021430497227627236,HTTPS,2025-11-27 22:35:00,498.662027769576,20.187989010514823
492844.74145746283,1291.335571807573,34.37882042328073,47396,21,0.030456231609982024,FTP,2025-11-27 22:36:00,333.52153523964483,35.34756582391701
480590.0344609431,1414.1230264036842,46.67684502946436,51866,80,0.021982863633763873,TCP,2025-11-27 22:37:00,394.38896965348147,22.722097576737905
552627.9317998027,921.7193678238112,11.593235972023377,55363,53,0.017015072728563396,SSH,2025-11-27 22:38:00,623.5026918086502,85.17782509372145
459366.14965230366,701.9223558629611,52.846265193654204,41775,21,0.03068442704088748,FTP,2025-11-27 22:39:00,692.9997822815484,13.17572089769508
513211.6552225638,618.6483095676504,35.25490766779413,24942,5432,0.02837925950092398,HTTP,2025-11-27 22:40:00,869.9085154646375,16.806745618608225
527596.7912587537,835.4627204449625,7.392515278084857,51188,8443,0.043356123192834065,HTTP,2025-11-27 22:41:00,648.2129779993677,116.23831009311077
365737.25913937925,826.3733134073061,15.52967025720876,25363,443,0.03991360539870007,HTTPS,2025-11-27 22:42:00,481.22214734379736,49.39749969396757
454843.0695239684,937.8494935505819,15.089464221998432,31189,443,0.0035952089426656273,HTTPS,2025-11-27 22:43:00,477.2687050968257,60.88347621695478
592633.7246656596,1199.0945821870353,16.32912123031787,64776,443,0.009334653946277678,TCP,2025-11-27 22:44:00,418.8397457858879,84.68279909125148
598488.1644858342,639.9621521312919,20.68780320882068,27665,22,0.008053848976266775,SSH,2025-11-27 22:45:00,860.1796448619832,33.48298717667566
368482.60373944114,507.95650009865994,14.555878139110405,6656,80,0.0255856129689463,HTTP,2025-11-27 22:46:00,694.9379132988407,36.860359161064956
597907.3956597669,1218.6721790987144,16.802466414826224,42990,443,0.008528584444139028,TCP,2025-11-27 22:47:00,446.09030554312363,74.66326337599173
568526.8849751208,608.18903774213,15.098180374744299,53741,8080,0.0012462219938082053,HTTPS,2025-11-27 22:48:00,798.3586799683907,44.257973430739234
599515.1156712727,1203.8351879660302,14.704380182750647,40020,443,0.01588015540039626,HTTPS,2025-11-27 22:49:00,391.2206350325355,86.80762061231093
503235.969299514,889.3721429900147,10.985303039736898,42382,25,0.05261127509140533,FTP,2025-11-27 22:50:00,660.1470733374043,75.78745001331407
590237.4737266063,779.2422118549096,10.423408329369064,56340,80,0.023174686787695725,TCP,2025-11-27 22:51:00,697.3909617907193,79.05516226117373
658435.1745846175,1074.3249720443023,36.61921292676834,57288,443,0.013867575788885913,TCP,2025-11-27 22:52:00,621.6164226076259,30.820620139530313
401581.97200800304,611.636108571667,12.693037620284604,28029,80,0.025862762014073285,TCP,2025-11-27 22:53:00,618.765693950528,47.83275292418623
544537.4278226122,1243.993719499057,39.329506411780216,1570,80,0.02977720514023223,TCP,2025-11-27 22:54:00,432.35140080409366,32.128775342643
527523.6862262576,1356.1292962651385,40.16010177079109,9304,3306,0.0038289771965937906,TCP,2025-11-27 22:55:00,317.08031299461373,33.38147406313199
443089.4963178724,336.15455496124736,6.096222969609925,5587,80,0.021661705665219917,HTTP,2025-11-27 22:56:00,1355.3398259869095,58.434950935727265
345468.64613379433,633.6189415659596,72.22942377671872,44475,80,0.01700020883679863,TCP,2025-11-27 22:57:00,528.1421750120641,7.603626125789647
457917.9751937071,874.2087527292152,31.532670181255682,48966,53,0.01786063187547443,UDP,2025-11-27 22:58:00,554.6082860675267,30.36154249385979
440315.6323404032,543.7991484257259,22.505681878012407,37277,25,0.018567122138549698,TCP,2025-11-27 22:59:00,762.8847679475327,28.049850558691166
553800.6232763082,896.084775570364,28.531651786941865,25544,443,0.05745746291526231,TCP,2025-11-27 23:00:00,613.890894540827,31.759973996692334
459690.5590708755,933.0166934586316,22.888266647174127,34950,443,0.03721645116105796,TCP,2025-11-27 23:01:00,387.50454472589814,47.48188175266535
278239.4853883165,545.7923643900147,33.99058388244067,36439,8080,0.06331325398160244,UDP,2025-11-27 23:02:00,436.1682716598286,17.232913818354312
572704.185213075,990.9229726878965,13.53369189999663,8851,80,0.09127519156191109,TCP,2025-11-27 23:03:00,585.1382293599007,70.9997009768069
453173.1510905224,1067.0040440829846,64.1767782381914,56220,8080,0.018840761345703356,TCP,2025-11-27 23:04:00,422.44825056814096,18.469308249500553
462064.65560623637,603.8307606181693,22.485842018512283,52978,25,0.06683977840915098,HTTPS,2025-11-27 23:05:00,701.3178618116374,27.08833249565206
335263.5973299504,1266.8789860574557,33.49695497822993,33175,443,0.06245231163278364,TCP,2025-11-27 23:06:00,276.10605097912446,39.95659685790918
313196.9621786342,852.5643331304125,9.045433183158018,62374,80,0.023476144560715225,TCP,2025-11-27 23:07:00,349.3199231775811,98.0295023849862
456209.7765476622,456.2564724065854,32.03334153575124,35283,53,0.021268386493995196,TCP,2025-11-27 23:08:00,1055.2590514334922,14.962607539958917
673317.798135391,172.5963153893465,38.251079037667715,32177,3306,0.1342229741284004,HTTPS,2025-11-27 23:09:00,3681.3779385370503,4.7835472797786585
471482.4742150728,8.679801849514433,26.219194865339645,7608,443,0.0258688448244168,TCP,2025-11-27 23:10:00,60480.635720483355,0.34331625006183814
491168.38995120686,1493.153134937397,18.074709205285828,3245,22,0.004303791619740783,SSH,2025-11-27 23:11:00,371.2169341786363,101.95337698237216
503176.4933461503,1189.2342169560206,31.799579664610658,28361,21,0.025743976344575432,FTP,2025-11-27 23:12:00,448.68871302197186,42.48428090128698
395693.6846893881,799.8327364954193,44.29931678618489,9934,443,0.07066271677902074,HTTPS,2025-11-27 23:13:00,533.8465312513957,14.870560887406894
664860.135826148,770.6734095854256,33.96577677626994,30883,80,0.016572428160276504,HTTP,2025-11-27 23:14:00,907.6959938826429,26.480094972983128
471612.61615121807,688.571506825715,47.28565490663185,62968,22,0.029959966088104292,SSH,2025-11-27 23:15:00,620.6870030970468,15.88828876214631
724118.4780699756,1557.8659002143468,30.00759028852603,34067,21,0.009895761431337913,FTP,2025-11-27 23:16:00,418.727058140206,57.42858492176745
423538.1106401671,955.1736343514599,44.06365325743144,34605,3306,0.03314460993943424,HTTP,2025-11-27 23:17:00,438.5111212367863,26.271653628846256
261940.3104582234,1231.8686520931387,76.98371204323482,17883,443,0.05984018359921269,TCP,2025-11-27 23:18:00,221.48087685272947,17.760545669016565
551252.8512057916,943.3887175345146,32.077935669552886,15669,443,0.04277795565990925,TCP,2025-11-27 23:19:00,637.8445244596422,27.74695683750455
268250.6844686001,1089.6775729712886,38.62901287675548,13217,8080,0.030293626207758977,TCP,2025-11-27 23:20:00,234.43868143052646,28.12532546521819
567817.460224626,1480.3837165909044,65.4655151959593,10026,80,0.019932705588136503,HTTP,2025-11-27 23:21:00,430.8129804801739,23.16459211358971
679436.1938920543,526.3655908115363,36.327696482402494,4668,80,0.05867871918610656,HTTP,2025-11-27 23:22:00,1306.7798701397567,13.766758942032828
434339.91215216514,848.7459934963956,46.52703727616856,13312,443,0.023634948135222482,TCP,2025-11-27 23:23:00,571.3461273786785,16.361630279713225
601973.6749561706,689.5368291159552,36.78705680145628,1885,8080,0.03679739021179705,HTTPS,2025-11-27 23:24:00,719.8967945660214,19.79683540680313
512228.6784752085,199.54027135482863,39.05456586090084,1290,443,0.019820630080415104,TCP,2025-11-27 23:25:00,2406.8620069682593,4.660420180657108
793049.0522944521,948.9165436868161,26.496226539608454,37524,3306,0.0192174702491258,HTTP,2025-11-27 23:26:00,829.7113561438855,37.468121836705336
628286.6864709064,1260.83387482467,3.486200439700231,26672,8080,0.033839043260832084,HTTP,2025-11-27 23:27:00,497.17233556179355,410.34862708640094
406270.9230710382,403.6888107745823,38.4687663935386,23105,443,0.06556115095766385,HTTPS,2025-11-27 23:28:00,1122.8411021540765,10.136261678032058
549393.3978940558,1239.7751386700536,18.688715391503166,12858,443,0.053429147489604485,HTTPS,2025-11-27 23:29:00,413.9798068567094,68.10749945068956
518528.3266625406,912.8552300871319,36.69868372479537,11923,443,0.03370433202390958,TCP,2025-11-27 23:30:00,547.3005344122495,26.454324617412286
386094.3996954404,893.9211481470281,44.37811809626645,15717,80,0.035798462271855305,HTTP,2025-11-27 23:31:00,464.80526396231573,20.79641317258089
596778.4558006838,546.1666732321096,8.877059197578243,52662,80,0.030481172322834208,HTTP,2025-11-27 23:32:00,1042.9136483492762,75.76660159371535
476265.51347921713,362.18709116832076,31.310884640826817,29013,80,0.07657340260510295,TCP,2025-11-27 23:33:00,1315.2955531490431,10.747697172795837
571457.3357706692,162.52783181726045,21.56349513297664,10821,80,0.015611849144922774,TCP,2025-11-27 23:34:00,3579.1008770939684,7.322222103849969
560483.2694019821,140.2418272790485,2.7774872289869057,6738,443,0.0940653748522306,HTTPS,2025-11-27 23:35:00,4194.502582090706,47.15043346347091
563633.2347123842,301.7076438978105,16.77850133097859,10078,80,0.03888201056177507,TCP,2025-11-27 23:36:00,1887.20224044697,20.266258497958344
356035.12072490057,702.8692770212699,23.428584112369748,52816,8443,0.08296138499662697,HTTP,2025-11-27 23:37:00,560.4898294734136,21.406383391367502
808092.971969197,740.9739629042359,52.876674153752,53396,22,0.011652048792343505,SSH,2025-11-27 23:38:00,1058.101281892862,14.489995129562798
488793.12177997164,768.0113927838979,28.107870836178044,53697,22,0.0706281372780076,SSH,2025-11-27 23:39:00,673.6112467585074,31.111177167799553
622604.059009184,692.2092380774099,28.453454129046527,22401,22,0.08692897057629373,SSH,2025-11-27 23:40:00,744.3164521012304,24.996521115714717
385043.60896389233,598.8864355382302,19.221114543714,30701,25,0.018896904529548945,TCP,2025-11-27 23:41:00,692.9796476443241,30.963098337169743
552045.9180305521,414.92412768597103,22.563960047632055,55084,443,0.009422543048225186,HTTPS,2025-11-27 23:42:00,1347.02160082472,18.828165886967493
477189.65489996516,899.9469560762972,22.056922635324376,12301,80,0.03720679686690056,HTTP,2025-11-27 23:43:00,497.5504911137299,44.16232618754375
368403.5768937591,1493.5965762707715,10.030562449023076,46993,443,0.033625453723296006,TCP,2025-11-27 23:44:00,248.34977765325652,153.0231859521102
469865.8967729578,975.1173806441734,28.029925156540155,18405,80,0.06175881864924376,HTTP,2025-11-27 23:45:00,446.49960876813617,34.67575882683967
525834.3732941028,184.95643828070092,23.131439610453782,8066,3306,0.010499022196820937,HTTP,2025-11-27 23:46:00,2206.7546716998177,6.9258605945690315
454416.02810523997,994.640110768311,34.78040663908466,4466,80,0.03677634313182585,HTTP,2025-11-27 23:47:00,440.3362811717417,30.042715969576605
483690.38543699164,595.7362554981978,22.72860256261298,45859,80,0.03239711383514536,HTTP,2025-11-27 23:48:00,869.7356689901818,25.44053636318788
450838.0527416179,675.6999747951002,37.25732851283472,11564,22,0.054156072050903246,SSH,2025-11-27 23:49:00,745.5203493804489,15.082277244430678
539786.5399828443,1379.8814228180752,28.106273332283273,46128,443,0.04732721210964185,TCP,2025-11-27 23:50:00,387.59766058500696,49.23358280762941
423029.9067987663,797.3255693371926,20.563637361624913,48903,80,0.04558041339436228,TCP,2025-11-27 23:51:00,546.036800079033,39.134461923639456
244728.1457284208,216.7093687242326,31.787325183379934,46228,8443,0.017813141171752013,UDP,2025-11-27 23:52:00,1424.2370032922902,6.377633008505152
671084.827178865,445.4028435681874,16.271596415725128,26928,443,0.016856756585277584,TCP,2025-11-27 23:53:00,1382.6287725772327,24.283423041726564
479057.5841198582,524.1383881284223,31.95160453275122,23755,8443,0.058467124607509205,SSH,2025-11-27 23:54:00,1037.4047500653282,14.602772911889287
535556.2751046981,688.6292119490678,25.65143887763555,35065,8080,0.11297763969078874,HTTP,2025-11-27 23:55:00,690.1675147528424,25.885003528691506
404459.33092261397,734.7514220755143,7.366586431836772,23971,443,0.018016139227200106,TCP,2025-11-27 23:56:00,491.42326778441804,96.67751292709112
666925.7839820582,332.7018771369548,29.409923457030377,62799,53,0.04499631262777515,FTP,2025-11-27 23:57:00,1911.9039607068037,10.623404057426276
630182.2638952425,709.093621173145,11.725452264487824,44462,25,0.02634653181310126,SSH,2025-11-27 23:58:00,772.1896361956714,49.895845892992355
622113.7774782563,681.3832683716449,81.40465502450333,52121,80,0.019791749440444473,TCP,2025-11-27 23:59:00,960.5216626790011,7.757149235387358
475046.5332223759,1173.5207970604852,7.459541484921721,62878,80,0.0551145668978723,TCP,2025-11-28 00:00:00,426.17833512787456,161.4862539658088
578106.7693122287,995.8817321798545,41.762902270208016,18948,80,0.06436776033946955,TCP,2025-11-28 00:01:00,580.2690656922779,20.751193950523984
644249.6143277438,1115.0283498911353,6.414055465081535,12726,22,0.02819123935615797,SSH,2025-11-28 00:02:00,539.7902641216276,180.6844531295537
478334.84810811747,127.38368640258261,20.302568844545018,31577,443,0.06775648371776646,TCP,2025-11-28 00:03:00,4232.635084911605,5.800966030677315
585334.277527005,1235.764989644907,64.43774957900438,9428,80,0.012192818032178126,TCP,2025-11-28 00:04:00,435.6541833615704,19.367999452867473
427441.83819831285,604.9792280749323,19.20342724746154,18724,80,0.08377734730359992,TCP,2025-11-28 00:05:00,654.1425426209532,28.006040233421178
364989.493893937,110.87484815036635,26.043272246148568,12631,80,0.037461599293291646,TCP,2025-11-28 00:06:00,3005.3735161478708,4.122878063720255
566140.6678940449,670.5532091670415,16.21098114190762,8415,3306,0.05371538110118551,TCP,2025-11-28 00:07:00,924.1685184279233,37.128400357664034
261155.3298223233,332.4400579754481,28.348424633860887,40957,8443,0.004468050222912451,UDP,2025-11-28 00:08:00,721.6701819368184,12.924213866593961
570801.0133228529,1431.5652807604279,17.907832951562163,55570,80,0.019173979340727284,TCP,2025-11-28 00:09:00,318.7273646798526,93.85011747922046
479707.90469850996,894.8588845310817,26.0520292925929,34054,3306,0.014192605832260306,HTTP,2025-11-28 00:10:00,560.3426227399624,31.96594178115059
395500.7619139317,744.1551765401747,18.718457976376527,8916,80,0.021351396352402987,HTTP,2025-11-28 00:11:00,541.4099440354568,43.82117038439734
385830.11183413083,1349.4065496343237,21.244018301780883,2507,53,0.018486376242316267,HTTPS,2025-11-28 00:12:00,241.57128028300988,60.77728145396772
430641.46999107255,1053.2187047810978,24.81457653723612,37957,22,0.01958508420165436,SSH,2025-11-28 00:13:00,432.24911356717644,51.0867815043456
450221.90642975015,1041.5360029656708,30.557384007124217,65343,3306,0.014513161726327323,HTTPS,2025-11-28 00:14:00,433.8918659143138,40.31174395110334
422611.0211444843,1618.7692324278287,53.62075631114426,52493,80,0.007732803864940374,HTTP,2025-11-28 00:15:00,224.54567738172892,29.069514631646065
440157.8178935636,1203.87526827579,33.93319688911659,9640,25,0.02775166221529365,TCP,2025-11-28 00:16:00,331.6212643116864,38.07495524073224
623555.2142179356,613.6659750284851,16.120021700325392,41822,53,0.034067814530019724,HTTPS,2025-11-28 00:17:00,949.2404888377073,36.677287971454355
495483.5012562533,1034.5687634071542,77.60488433022574,31181,443,0.08752307975796271,HTTPS,2025-11-28 00:18:00,452.55518471603057,11.6027809096997
378794.79078121635,803.8196462931705,38.18375534333526,22538,21,0.004108462803981911,FTP,2025-11-28 00:19:00,477.92508039680405,21.86950855411639
332826.834629202,392.52395667273606,41.27205911445871,30491,22,0.0635440304198375,SSH,2025-11-28 00:20:00,833.0656822060511,9.674685772188123
483054.8594514593,451.0833976976245,25.203049200073057,5778,443,0.04719160713154879,TCP,2025-11-28 00:21:00,1141.7054808894484,19.605854725011408
666767.1594125221,528.6574487814044,21.094948330086414,50862,80,0.011587647716505629,TCP,2025-11-28 00:22:00,1288.6394624886711,27.721233811041987
390559.68653341685,1715.5678994869654,11.722706105748149,26903,8080,0.03618886882932592,HTTP,2025-11-28 00:23:00,240.41189159275336,153.81434198623379
459595.75553359406,596.4641563523135,17.08536342716245,47974,80,0.005773591756386775,HTTP,2025-11-28 00:24:00,880.7161136758666,37.89594213932069
484257.3651140143,1074.8872642740462,47.57952353536943,5282,53,0.030453466996380907,HTTP,2025-11-28 00:25:00,434.05324494778074,21.22065318534025
577946.8567284781,786.8475941968865,24.149493055939928,57651,80,0.015067439048528832,TCP,2025-11-28 00:26:00,794.9944289803907,34.26847721970932
470571.23166875925,756.105407251386,27.642172376205238,53602,80,0.06068730392117374,TCP,2025-11-28 00:27:00,625.320892153647,29.07215221310665
460070.05075584067,916.9473974782379,70.26345936268034,44693,80,0.027720890963224585,HTTP,2025-11-28 00:28:00,475.51959594561794,13.154525603541293
514288.754695297,115.98660048412876,7.379063538188864,30141,8443,0.02381483415322804,TCP,2025-11-28 00:29:00,4634.806153641939,15.160117627051683
248607.63858837992,1040.379861502535,13.034969361860401,28402,53,0.0033927444989348817,UDP,2025-11-28 00:30:00,204.7175449265964,76.54148931729472
592184.0941034033,761.9173732255397,20.059005205958957,60538,5432,0.06899491938469657,HTTP,2025-11-28 00:31:00,782.6533825741352,37.46717324405858
343713.9042257983,1671.480025660103,12.667615926008578,8902,3306,0.015005592224187634,HTTPS,2025-11-28 00:32:00,217.5687343940378,118.24960235175695
480017.55981319427,467.8564186199326,39.47595145763082,22849,5432,0.0048813624127425305,SSH,2025-11-28 00:33:00,943.642389277279,11.767017292450479
